title,url
The Two Towers Being the Second Part of The Lord of the Rings by John Ronald Reuel Tolkien- google books,https://books.google.com/books/about/The_Two_Towers.html?id=_yI_c7_c4ZMC
The Best American Travel Writing 2006  by Tim Cahill;Jason Wilson- google books,https://books.google.com/books/about/The_Best_American_Travel_Writing_2006.html?id=b2-EMgEACAAJ&source=kp_cover
The Best American Spiritual Writing 2006  by Philip Zaleski- google books,https://books.google.com/books/about/The_Best_American_Spiritual_Writing_2006.html?id=hJ46LRV50KUC
The Polar Express  by Chris Van Allsburg- google books,https://books.google.com/books/about/The_Polar_Express.html?id=0zZULbHpZN8C
Bury the Chains Prophets and Rebels in the Fight to Free an Empire's Slaves by Adam Hochschild- google books,https://books.google.com/books?id=8p6c9N5K2i0C&printsec=copyright&source=gbs_pub_info_r
The Ancestor's Tale A Pilgrimage to the Dawn of Evolution by Richard Dawkins;Yan Wong- google books,https://books.google.com/books?id=rR9XPnaqvCMC
The Lord of the Rings Sketchbook  by Alan Lee- google books,https://books.google.com/books/about/The_Lord_of_the_Rings_Sketchbook.html?id=JUdOAAAACAAJ
Gossamer  by Lois Lowry- google books,https://books.google.com/books/about/Gossamer.html?id=vHRGPgAACAAJ
In the Lake of the Woods  by Tim O'Brien- google books,https://books.google.com/books/about/In_the_Lake_of_the_Woods.html?id=yaAdQ9prCsAC
Chew on this Everything You Don't Want to Know about Fast Food by Eric Schlosser;Charles Wilson- google books,https://books.google.com/books/about/Chew_on_this.html?id=469DC75tfvwC
The Diezmo  by Rick Bass- google books,https://books.google.com/books?id=r4rYDQk5Z2EC&printsec=copyright
"Three Nights in August Strategy, Heartbreak, and Joy, Inside the Mind of a Manager by H. G. Bissinger;Buzz Bissinger- google books",https://books.google.com/books/about/Three_Nights_in_August.html?id=saMqAAAAYAAJ
Extremely Loud and Incredibly Close  by Jonathan Safran Foer- google books,https://books.google.com/books/about/Extremely_Loud_And_Incredibly_Close.html?id=mYeIEPcp-WAC
The Hungry Tide  by Amitav Ghosh- google books,https://books.google.com/books/about/The_Hungry_Tide.html?id=x0vBYsMlQS4C
"King Leopold's Ghost A Story of Greed, Terror, and Heroism in Colonial Africa by Adam Hochschild- google books",https://books.google.com/books/about/King_Leopold_s_Ghost.html?id=OS3wDZE2w0kC
"The Chosen The Hidden History of Admission and Exclusion at Harvard, Yale, and Princeton by Jerome Karabel- google books",https://books.google.com/books/about/The_Chosen.html?id=1Nf3FxMIEB8C
Children of Húrin  by John Ronald Reuel Tolkien- google books,https://books.google.com/books/about/The_Children_of_H%C3%BArin.html?id=2suFugbWKhMC
The Ideology of the Aesthetic  by Terry Eagleton- google books,https://books.google.com.ng/books/about/Ideology.html?id=Jk2h8zoHfcIC
On Certainty  by Ludwig Wittgenstein- google books,https://books.google.com/books/about/On_Certainty.html?id=iYsNkfKozAQC
Western Philosophy An Anthology by John G. Cottingham- google books,https://books.google.com/books/about/Western_Philosophy.html?id=3w0jEAAAQBAJ
Liberals and Communitarians  by Stephen Mulhall;Adam Swift- google books,https://books.google.com/books/about/Liberals_and_Communitarians.html?id=tpPfWtJahCcC
"Philosophical Investigations The German Text, with a Revised English Translation 50th Anniversary Commemorative Edition by Ludwig Wittgenstein- google books",https://books.google.com/books/about/Philosophical_Investigations.html?id=JoPYriJM1cwC
Michael W. Smith Freedom by Michael W. Smith- google books,https://www.amazon.com/Michael-W-Smith-Freedom/dp/0634041126
"The Mystery of the Ancient Pyramid (Cairo, Egypt) Cairo, Egypt by Carole Marsh- google books",https://books.google.com/books?id=Rnc-qakSr18C&printsec=copyright
The Gospel According to Tolkien Visions of the Kingdom in Middle-Earth by Ralph C. Wood- google books,https://books.google.com/books/about/The_Gospel_According_to_Tolkien.html?id=vA-MDa3UyScC
That Godless Court? Supreme Court Decisions on Church-state Relationships by Ronald Bruce Flowers- google books,https://books.google.com/books/about/That_Godless_Court.html?id=kjLLlS9hWmYC
Luther and Erasmus Free Will and Salvation by Ernest Gordon Rupp;Philip Saville Watson- google books,https://books.google.com/books/about/Luther_and_Erasmus.html?id=IU_8JDjxL34C
Self-made Man One Woman's Journey Into Manhood and Back Again by Norah Vincent- google books,https://books.google.com/books/about/Self_made_Man.html?id=PGiBQgAACAAJ
Swapping Lives  by Jane Green- google books,https://books.google.com/books/about/Swapping_Lives.html?id=Ds2NEAAAQBAJ
The Roald Dahl Treasury  by Roald Dahl- google books,https://books.google.com/books/about/The_Roald_Dahl_Treasury.html?id=zKO4CwAAQBAJ
"Mayflower A Story of Courage, Community, and War by Nathaniel Philbrick- google books",https://books.google.com/books/about/Mayflower.html?id=qk9AXww_XysC
Special Topics in Calamity Physics  by Marisha Pessl- google books,https://books.google.com/books/about/Special_Topics_in_Calamity_Physics.html?id=vRFuAAAAQBAJ
Helen of Troy  by Margaret George- google books,https://books.google.com/books/about/Helen_of_Troy.html?id=OgJ2igMU95cC
Dust A Richard Jury Mystery by Martha Grimes- google books,https://books.google.com/books/about/Dust.html?id=lfkPT_XvDt4C
The Mistress's Daughter  by A. M. Homes- google books,https://books.google.com/books/about/The_Mistress_s_Daughter.html?id=pqbun9l94fwC
Vinyl Cafe Diaries  by Stuart McLean- google books,https://books.google.com/books/about/Vinyl_Cafe_Diaries.html?id=8rJqUV1X_CwC
Death of a Salesman  by Arthur Miller- google books,https://books.google.com/books/about/Death_of_a_Salesman.html?id=VmJa4tLn0vMC
Spycatcher The Candid Autobiography of a Senior Intelligence Officer by Peter Wright- google books,https://books.google.com/books/about/Spycatcher.html?id=wut4yS1muLYC
The Adventures of Pippi Longstocking  by Astrid Lindgren;Michael Chesworth- google books,https://www.amazon.com/Adventures-Pippi-Longstocking-Astrid-Lindgren/dp/0670876127
Haroun and the Sea of Stories  by Salman Rushdie- google books,https://books.google.com/books/about/Haroun_and_the_Sea_of_Stories.html?id=QS63ek3U7vIC
Matthew Flinders' Cat  by Bryce Courtenay- google books,https://books.google.com/books?printsec=frontcover&vid=ISBN1552783774
Artemis Fowl The Eternity Code by Eoin Colfer- google books,https://books.google.com/books/about/Artemis_Fowl_and_the_Eternity_Code.html?id=N0N9XcDabrgC
In the Shadow of No Towers  by Art Spiegelman- google books,https://books.google.com/books/about/In_the_Shadow_of_No_Towers.html?id=0mLvAQAACAAJ
Echo Platoon  by Richard Marcinko;John Weisman- google books,https://books.google.com.ng/books?id=FMpV2qTkB0IC&printsec=frontcover&source=gbs_book_other_versions_r&cad=3
Pieces  by Stephen Chbosky- google books,https://books.google.com.ng/books?id=p4wiuiViP0IC&printsec=copyright
The Law of Enclosures  by Dale Peck- google books,https://books.google.com/books/about/The_Law_of_Enclosures.html?id=q8L_8GlFOmMC
You Belong To Me  by Mary Higgins Clark- google books,https://www.amazon.com/You-Belong-Mary-Higgins-Clark/dp/0671004549
Runaways  by V.C. Andrews- google books,https://books.google.com/books/about/Runaways.html?id=OuIC8ixx0JUC
Private Parts  by Howard Stern;John D. Simons- google books,https://books.google.com/books/about/Private_Parts.html?id=LTJFsGNJwyYC
My Gal Sunday  by Mary Higgins Clark- google books,https://books.google.com/books/about/My_Gal_Sunday.html?id=QLog1CK4FLcC
The Millionaire Next Door  by Thomas J. Stanley;William D. Danko- google books,https://books.google.com/books/about/The_Millionaire_Next_Door.html?id=ldpaww5kkmoC
The Tenth Man  by Graham Greene- google books,https://books.google.com/books/about/The_Tenth_Man.html?id=-2JwRgEsYdgC
The Gun Seller  by Hugh Laurie- google books,https://books.google.com/books/about/The_Gun_Seller.html?id=ISIPsmr4-hQC
She's Come Undone  by Wally Lamb- google books,https://books.google.com/books/about/She_s_Come_Undone.html?id=1P0aOAugUHkC
Morgan's Run  by Colleen McCullough- google books,https://books.google.com/books/about/Morgan_s_Run.html?id=L40rAAAAYAAJ
The October Horse  by Colleen McCullough- google books,https://books.google.com/books/about/The_October_Horse.html?id=XWWDrNeqFgUC
Bag of Bones  by Stephen King- google books,https://books.google.com/books/about/Bag_of_Bones.html?id=cnKmAwAAQBAJ
Wither  by J G Passarella- google books,https://books.google.com/books/about/Wither.html?id=pM5-fZj1ONUC
The Last Dance  by Ed McBain- google books,https://books.google.com/books/about/The_Last_Dance.html?id=-Ui3KCe3mYMC
The Empty Chair  by Jeffery Deaver- google books,https://books.google.com/books/about/The_Empty_Chair.html?id=KO7oEAAAQBAJ
Clive Cussler and Dirk Pitt Revealed  by Clive Cussler;Craig Dirgo- google books,https://books.google.com/books/about/Clive_Cussler_and_Dirk_Pitt_Revealed.html?id=dxBMJjQA_WsC
All Through the Night  by Mary Higgins Clark- google books,https://books.google.com/books/about/All_Through_the_Night.html?id=OZV8PwAACAAJ
The Fuck Up  by Arthur Nersesian- google books,https://books.google.com/books?id=Szo1AwAAQBAJ&printsec=copyright
How to Stop Worrying and Start Living  by Dale Carnegie- google books,https://books.google.com/books/about/How_to_Stop_Worrying_and_Start_Living.html?id=32c3DB51eRIC
Present Tense  by L. A. Graf- google books,https://books.google.com/books/about/Present_Tense.html?id=mXg_PgAACAAJ
Carrie  by Stephen King- google books,https://books.google.com/books/about/Carrie.html?id=gm1_ZjzjEboC
Salem's Lot  by Stephen King- google books,https://books.google.com/books/about/Salem_s_Lot.html?id=wiDGORvO0qAC
Ice  by V. C. Andrews- google books,https://books.google.com/books/about/Ice.html?id=iCpWjgEACAAJ
The Living Blood  by Tananarive Due- google books,https://books.google.com/books/about/The_Living_Blood.html?id=CJlKPgAACAAJ
Diablo: Legacy of Blood  by Richard A. Knaak- google books,https://books.google.com/books?id=W447TRc7bk4C&hl=en
The Girl Who Loved Tom Gordon  by Stephen King- google books,https://books.google.com/books/about/The_Girl_Who_Loved_Tom_Gordon.html?id=dtjKROABhp4C
Venice: Lion City The Religion of Empire by Garry Wills- google books,https://books.google.com/books/about/Venice_Lion_City.html?id=DG1oAAAAMAAJ
Uncle Shelby'S Abz Book  by Shel Silverstein- google books,https://books.google.com/books/about/Uncle_Shelby_S_Abz_Book.html?id=aPEfnSNCURwC
Confessions of an Actor Laurence Olivier an Autobiography/#07444 by Laurence Oliver- google books,https://books.google.com/books/about/Confessions_of_an_Actor.html?id=vr68vFJshngC
The Bluest Eye  by Toni Morrison- google books,https://books.google.com/books/about/The_Bluest_Eye.html?id=4qeNCAAAQBAJ
"Mornings on Horseback The Story of an Extraordinary Family, a Vanished Way of Life and the Unique Child Who Became Theodore Roosevelt by David McCullough- google books",https://www.amazon.com/Mornings-Horseback-Extraordinary-Vanished-Roosevelt/dp/0671447548
Guilty as Charged A Mystery Writers of America Anthology by Scott Turow- google books,https://books.google.com/books/about/Guilty_as_Charged.html?id=oBqZfJNVr_cC
The Night Awakens A Mystery Writers of America Anthology by Mary Higgins Clark- google books,https://books.google.com/books/about/The_Night_Awakens.html?id=TLK4yMezNiMC
The Leader In You The Leader In You by Dale Carnegie- google books,https://books.google.com/books/about/The_Leader_In_You.html?id=S6-N5NaThGYC
Sharp Edges  by Jayne Ann Krentz- google books,https://books.google.com/books/about/Sharp_Edges.html?id=r7iwAAAAIAAJ
Harvest  by Tess Gerritsen- google books,https://books.google.com/books/about/Harvest.html?id=Hc3HpT92oXQC
Life Support  by Tess Gerritsen- google books,https://books.google.com/books/about/Life_Support.html?id=PvHsxG-kLbkC
"Alien Stars  by C. J. Cherryh;Haldeman, Joe W;Mitchell, Elizabeth;Zahn, Timothy- google books",https://www.amazon.com/Alien-Stars-C-J-Cherryh/dp/0671559346
Orchid  by Jayne Castle- google books,https://books.google.com/books?id=H4CYlAEACAAJ&hl=ar&source=gbs_book_other_versions_r&cad=3
The Man Who Sold The Moon  by Robert A. Heinlein- google books,https://books.google.com/books/about/The_Man_Who_Sold_the_Moon.html?id=TJ1ozwEACAAJ&hl=en&output=html_text
Teach Your Child to Read in 100 Easy Lessons  by Siegfried Engelmann;Phyllis Haddox;Elaine Bruner- google books,https://books.google.com/books/about/Teach_Your_Child_to_Read_in_100_Easy_Les.html?id=dPBdpGdc1A4C
Field Guide to Home Buying in America  by Stephen M. Pollan;Mark Levine- google books,https://books.google.com/books/about/Field_Guide_to_Home_Buying_in_America.html?id=vBlqNS-UPQkC
Wind Child  by Nancy Harding- google books,https://www.amazon.com/Wind-Child-Nancy-Harding/dp/0671646192
Anne Frank Remembered The Story of the Woman who Helped to Hide the Frank Family by Miep Gies;Alison Leslie Gold- google books,https://books.google.com/books/about/Anne_Frank_Remembered.html?id=kmHOsLdnP9oC
Ghost Story  by Peter Straub- google books,https://books.google.com/books/about/Ghost_Story.html?id=IU18-v_3Tm4C
Blue World  by Robert R. McCammon- google books,https://books.google.com/books/about/Blue_World.html?id=MULE13hzoooC
Cyclops  by Clive Cussler- google books,https://books.google.com/books?id=yvePDwAAQBAJ&printsec=frontcover&source=gbs_atb
The Seven Habits of Highly Effective People Restoring the Character Ethic by Stephen R. Covey- google books,https://books.google.com/books/about/The_7_Habits_of_Highly_Effective_People.html?id=upUxaNWSaRIC
A Cast of Corbies  by Josepha Sherman;Mercedes Lackey- google books,https://books.google.com/books/about/A_Cast_of_Corbies.html?id=VFMCAAAACAAJ
Shakespeare's Sonnets  by Helen Hunt;William Shakespeare- google books,https://books.google.com/books/about/The_Book_of_the_Sonnet.html?id=2we3AAAAIAAJ
The Color Purple  by Alice Walker- google books,https://books.google.com/books/about/The_Color_Purple.html?id=8qzy7K9Z2ckC
Night of the Fox  by Jack Higgins- google books,https://books.google.com/books/about/Night_of_the_Fox.html?id=jMgm9pfxQ8wC
Wolf's Hour  by Robert McCammon- google books,https://books.google.com/books/about/The_Wolf_s_Hour.html?id=wjpXAAAAYAAJ
Journey To Ixtlan  by Carlos Castaneda- google books,https://books.google.com/books/about/Journey_To_Ixtlan.html?id=FK-ce4u0a1QC
Second Ring of Power  by Carlos Castaneda- google books,https://books.google.com/books/about/Second_Ring_of_Power.html?id=fPxHEmzBVugC
Power of Silence  by Carlos Castaneda- google books,https://books.google.com/books?id=yWLDWbieTM4C&printsec=frontcover&source=gbs_atb
Fire from Within  by Carlos Castaneda- google books,https://books.google.com/books/about/The_Fire_From_Within.html?id=IX7tCgAAQBAJ
Tales of Power  by Carlos Castaneda- google books,https://books.google.com/books?id=jiUZLptkQmwC&printsec=copyright
STINGER STINGER by Robert McCammon- google books,https://books.google.com/books/about/Stinger.html?id=Mabk0AEACAAJ
The Story of Philosophy  by Will Durant- google books,https://books.google.com/books/about/The_Story_of_Philosophy.html?id=PXIg5EOsbIQC
Swan Song  by Robert McCammon- google books,https://books.google.com/books?id=Mw1BFNvpnXAC&printsec=frontcover
Long Dark Tea-Time of the Soul  by Douglas Adams- google books,https://books.google.com/books/about/The_long_dark_tea_time_of_the_soul.html?id=g-1Yg4lUVucC&hl=en
Boy's Life  by Robert McCammon- google books,https://books.google.com/books?id=qZF8hQ_7W1cC&printsec=copyright
Joy Within  by Joan Goldstein;Manuela Soares- google books,https://www.amazon.co.uk/Joy-within-Step-step-Meditation/dp/0135113385
Mystery Walk  by Robert R. McCammon- google books,https://books.google.com/books/about/Mystery_Walk.html?id=8f7Q_V41QOYC
Principle Centered Leadership  by Stephen R. Covey- google books,https://books.google.com/books/about/Principle_Centered_Leadership.html?id=w4zCIPZrniQC
In the Name of Love Ann Rule's Crime Files by Ann Rule- google books,https://books.google.com/books/about/In_the_Name_of_Love.html?id=zb8Bqft2wuQC
Star Trek: The Next Generation: Nightshade  by Laurell K. Hamilton- google books,https://books.google.com/books/about/Star_Trek_The_Next_Generation_Nightshade.html?id=s9_40AEACAAJ
Scar Lover  by Harry Crews- google books,https://books.google.com/books?id=kv2k1sIyZ3MC&printsec=copyright
The Good Earth  by Pearl Sydenstricker Buck- google books,https://books.google.com/books/about/The_Good_Earth.html?id=ePLoYJYJtHUC
"Star Trek Log Seven, Log Eight, Log Nine, Log Ten by Alan Dean Foster- google books",https://books.google.com/books/about/Star_Trek_Logs_Seven_Eight_and_Nine.html?id=fJAaVBjf260C
Lincoln at Gettysburg The Words that Remade America by Garry Wills- google books,https://www.amazon.com/Lincoln-Gettysburg-America-Schuster-Library/dp/0743299639
Forever After  by Roger Zelazny- google books,https://books.google.com/books/about/Forever_After.html?id=H9edPAAACAAJ
The Ship Avenged  by S. M. Stirling- google books,https://books.google.com/books/about/The_City_and_the_Ship.html?hl=fr&id=kmR0CwAAQBAJ
The Free Bards  by Lackey- google books,https://books.google.com/books/about/The_Free_Bards.html?id=VvkEAAAACAAJ
Berserkers The Beginning by Fred Saberhagen- google books,https://books.google.com/books/about/Berserkers.html?id=YiUHAAAACAAJ
What Jane Austen Ate and Charles Dickens Knew From Fox Hunting to Whist-the Facts of Daily Life in Nineteenth-Century England by Daniel Pool- google books,https://books.google.com/books/about/What_Jane_Austen_Ate_and_Charles_Dickens.html?id=PPhZAAAAMAAJ
Daily Reflections for Highly Effective People Living THE SEVEN HABITS OF HIGHLY SUCCESSFUL PEOPLE Every Day by Stephen R. Covey- google books,https://www.amazon.com/Daily-Reflections-Highly-Effective-People/dp/0671887173
Seamus Heaney  by Helen Hennessy Vendler- google books,https://books.google.com/books/about/Seamus_Heaney.html?id=Rvgrd6aQShAC
"American Tragedy Kennedy, Johnson, and the Origins of the Vietnam War by David E. Kaiser- google books",https://books.google.com/books?id=3nDsj5ySmtAC&printsec=frontcover&source=gbs_atb
This Craft of Verse  by Jorge Luis Borges;Calin Andrei Mihailescu- google books,https://books.google.com/books/about/This_Craft_of_Verse.html?id=rqYSXkkJbKwC
The Gardens of Emily Dickinson  by Judith FARR;Louise Carter- google books,https://books.google.com/books/about/The_Gardens_Of_Emily_Dickinson.html?id=Tgiwzv9b3esC&hl=en
Rebecca's Revival  by Jon F Sensbach- google books,https://books.google.com.jm/books?id=C14lEAAAQBAJ&printsec=copyright&source=gbs_pub_info_r
The Writer of Modern Life Essays on Charles Baudelaire by Walter Benjamin- google books,https://books.google.com/books/about/The_Writer_of_Modern_Life.html?id=H5P5SM0gNYUC
"Iron Kingdom The Rise and Downfall of Prussia, 1600-1947 by Christopher M. Clark;University Christopher Clark, MD- google books",https://books.google.com/books/about/Iron_Kingdom.html?id=4LPODzLgDVEC
"Ancilla to the Pre-Socratic Philosophers A Complete Translation of the Fragments in Diels, Fragmente Der Vorsokratiker by Mary Fitt;Kathleen Freeman- google books",https://www.amazon.com/Ancilla-Pre-Socratic-Philosophers-Translation-Vorsokratiker/dp/0674035011
Doubling the Point Essays and Interviews by Professor of General Literature J M Coetzee;J. M. Coetzee- google books,https://books.google.com/books/about/Doubling_the_Point.html?id=dZ7_o8ElbQoC
Ethics and the Limits of Philosophy  by Bernard Williams- google books,https://books.google.com/books/about/Ethics_and_the_Limits_of_Philosophy.html?id=CNCvqVQon9kC
The Ethics of Authenticity  by Charles Taylor- google books,https://books.google.com/books/about/The_Ethics_of_Authenticity.html?id=f11Q-RNvmSEC
The Fate of Reason German Philosophy from Kant to Fichte by Frederick C. Beiser- google books,https://books.google.com/books?id=5ihJn9EKCl4C&printsec=copyright
"New Worlds, Ancient Texts The Power of Tradition and the Shock of Discovery by Anthony Grafton;Nancy G. Siraisi;April Shelford- google books",https://books.google.com/books?id=APVWL5avg7oC&printsec=copyright
The Art of Shakespeare's Sonnets  by Helen Vendler- google books,https://books.google.com/books/about/The_Art_of_Shakespeare_s_Sonnets.html?id=TlCaxUoazrgC
Origins of the Modern Mind Three Stages in the Evolution of Culture and Cognition by Merlin Donald- google books,https://books.google.com/books/about/Origins_of_the_Modern_Mind.html?id=4Sk4vWkrUAgC
Playing in the Dark Whiteness and the Literary Imagination by Toni Morrison- google books,https://books.google.com/books/about/Playing_in_the_Dark.html?id=IQl_Mc-QRwsC
"The Principles of Psychology The principles of psychology / William James. Notes, appendixes, apparatus, general index by William James- google books",https://books.google.com/books/about/The_Principles_of_Psychology.html?id=0tSCLgEACAAJ
The Roman Empire  by Colin Michael Wells- google books,https://books.google.com/books/about/The_Roman_Empire.html?id=1urqHVQ0qQAC
Sex and Reason  by Richard A. POSNER- google books,https://books.google.com/books?id=3wMy5ucV-o0C&printsec=frontcover&source=gbs_atb
"Sor Juana, Or, The Traps of Faith  by Octavio Paz- google books",https://books.google.com.cy/books?id=8rFnC58v-S8C&printsec=copyright
Sources of the Self The Making of the Modern Identity by Charles Taylor- google books,https://books.google.com/books/about/Sources_of_the_Self.html?id=OYN88ArbxUAC
"Time's Arrow, Time's Cycle Myth and Metaphor in the Discovery of Geological Time by Stephen Jay Gould- google books",https://books.google.com/books/about/Time_s_Arrow_Time_s_Cycle.html?id=UeGXJ5b8Ph0C
The Visible Hand  by Alfred D. Chandler Jr.- google books,https://books.google.com/books/about/The_Visible_Hand.html?id=lAI3AwAAQBAJ
Wittgenstein on Rules and Private Language An Elementary Exposition by Saul A. Kripke- google books,https://books.google.com/books/about/Wittgenstein_on_Rules_and_Private_Langua.html?id=N5I3hNIS_yIC
"The World, the Text, and the Critic  by Edward W. Said- google books",https://books.google.com/books/about/The_World_the_Text_and_the_Critic.html?id=cwF60MVVGAsC
De officiis C. Philosophical Treatises by Marcus Tullius Cicero;Walter Miller- google books,https://books.google.com/books/about/De_Officiis.html?id=nukjeKkE8FoC
Metamorphoses  by Ovid- google books,https://books.google.com/books/about/Metamorphoses.html?id=eKf8zCFn210C
Plato in twelve volumes Symposium ; Gorgias. Lysis by Plato- google books,https://books.google.com/books/about/Plato_in_twelve_volumes.html?id=7sYmRQAACAAJ
History of the Peloponnesian War In Four Volumes by Thucydides- google books,https://books.google.com/books/about/History_of_the_Peloponnesian_War.html?id=CptZAAAAYAAJ
Hiero Agesilaus ; Constitution of the Lacedaemonians ; Ways and Means ; Cavalry Commander ; Art of Horsemanship ; On Hunting ; Constitution of the Athenians by Xenophon- google books,https://books.google.com/books/about/Hiero.html?id=wpIJxQEACAAJ
"Epictetus the Discourses as reported by Arrian, the Manual, and fragments by Epictetus- google books",https://books.google.com/books/about/The_Discourses_as_Reported_by_Arrian_the.html?id=k1-X8hMmYRcC
"The Art of Love, and Other Poems  by Ovid- google books",https://books.google.com/books/about/The_Art_of_Love_and_Other_Poems.html?id=KW9XAAAAYAAJ
Babrius and Phaedrus  by Babrius;Phaedrus;Ben Edwin Perry- google books,https://books.google.com/books/about/Babrius_and_Phaedrus.html?id=3A4wyQEACAAJ
"Αλκηστισ African Americans, Jews, and American Popular Song by Euripides- google books",https://books.google.com/books/about/Jews_and_American_Popular_Culture_Music.html?id=AsPWAAAAMAAJ
Fragmenta  by Plutarcus;Ευριπιδες- google books,https://books.google.com/books/about/Fragments.html?id=WJEmAQAAIAAJ
Never Let Me Go  by Kazuo Ishiguro- google books,https://books.google.com/books/about/Never_Let_Me_Go.html?id=OBwDg13MGkMC
Doctor Faustus  by Thomas Mann- google books,https://books.google.com.ng/books?id=cpmCEAAAQBAJ&lr=&source=gbs_navlinks_s
Toni Morrison  by Toni Morrison- google books,https://www.amazon.com/Toni-Morrison-Books/s?k=Toni+Morrison&rh=n%3A283155
The Aeneid  by Virgil- google books,https://books.google.com/books/about/The_Aeneid.html?id=PviUL44vcxsC
If on a Winter's Night a Traveler  by Italo Calvino;William Weaver- google books,https://books.google.com/books/about/If_on_a_Winter_s_Night_a_Traveler.html?id=bkv55gIG4zgC
The Stranger  by Albert Camus;Matthew Ward- google books,https://books.google.com/books/about/The_Stranger.html?id=LVorotnjgNwC
Crime and Punishment  by Fyodor Dostoyevsky- google books,https://www.amazon.com/Crime-Punishment-Fyodor-Dostoyevsky/dp/0486415872
Selected Short Stories of William Faulkner  by William Faulkner- google books,https://books.google.com/books/about/Selected_Short_Stories.html?id=jKiOEAAAQBAJ
The Complete Collected Poems of Maya Angelou Poems (1965-1992) by Maya Angelou- google books,https://books.google.com/books/about/The_Complete_Collected_Poems_of_Maya_Ang.html?id=B6283eMxBFgC
The Sword of Honour Trilogy  by Evelyn Waugh- google books,https://books.google.com/books/about/Sword_of_Honour.html?id=Lb3yAAAAMAAJ
Gargantua and Pantagruel  by François Rabelais- google books,https://books.google.com/books/about/Gargantua_and_Pantagruel.html?id=MNE3axskG9IC
In the Kitchen with Rosie Oprah's Favorite Recipes by Rosie Daley- google books,https://books.google.com/books/about/In_the_Kitchen_with_Rosie.html?id=R59iMItj2dkC
Rabbit Angstrom A Tetralogy by John Updike- google books,https://books.google.com/books/about/Rabbit_Angstrom.html?id=KfUCrgEACAAJ
A fine balance a novel by Rohinton Mistry- google books,https://books.google.com/books/about/A_Fine_Balance.html?id=JLaij38lZB0C
Swann's Way  by Marcel Proust- google books,https://books.google.com/books/about/Swann_s_Way.html?id=MLMrAAAAYAAJ
The Sound and the Fury  by William Faulkner- google books,https://books.google.com/books/about/The_Sound_and_the_Fury.html?id=KLOu-RbZ2I0C
"Stars in Their Courses The Gettysburg Campaign, June-July 1863 by Shelby Foote- google books",https://books.google.com/books/about/Stars_in_Their_Courses.html?id=vLza8sd4PXUC
Fear and Loathing in Las Vegas and Other American Stories  by Hunter S. Thompson- google books,https://books.google.com/books/about/Fear_and_Loathing_in_Las_Vegas_and_Other.html?id=3qmOEAAAQBAJ
"Blood Meridian, Or, The Evening Redness in the West  by Cormac McCarthy- google books",https://books.google.com/books/about/Blood_Meridian.html?id=s-QzccStux4C
The Red and the Black A Chronicle of 1830 by Stendhal- google books,https://books.google.com/books/about/The_Red_and_the_Black.html?id=LmZebwm0pYkC
The Killer Angels A Novel of the Civil War by Michael Shaara- google books,https://books.google.com/books/about/The_Killer_Angels.html?id=hMedsRyhtU8C
The Collected Autobiographies of Maya Angelou  by Maya Angelou- google books,https://books.google.com/books/about/The_Collected_Autobiographies_of_Maya_An.html?id=jHlC1bp5cB8C
The Murders in the Rue Morgue The Dupin Tales by Edgar Allan Poe- google books,https://books.google.com/books/about/The_Murders_in_the_Rue_Morgue.html?id=IaBjnzXzzJAC
Darkness Visible A Memoir of Madness by William Styron- google books,https://books.google.com/books/about/Darkness_Visible.html?id=Ui0QAQAAMAAJ
The Fall  by Albert Camus- google books,https://books.google.com/books/about/The_Fall.html?id=UafoAQAAQBAJ
Hiroshima  by John Hersey- google books,https://books.google.com/books/about/Hiroshima.html?id=g3WrI9HG4sIC
Mama Day  by Gloria Naylor- google books,https://books.google.com/books/about/Mama_Day.html?id=G1EWLpNqhs8C
Where I'm Calling from New and Selected Stories by Raymond Carver- google books,https://books.google.com/books/about/Where_I_m_Calling_From.html?id=3BRsCQAAQBAJ
Running Dog  by Don DeLillo- google books,https://books.google.com/books/about/Running_Dog.html?id=Pbuh9rS8uFoC
The Names  by Don DeLillo- google books,https://books.google.com/books/about/The_Names.html?id=-IpaAAAAMAAJ
What We Talk about when We Talk about Love Stories by Raymond Carver- google books,https://books.google.com/books/about/What_We_Talk_about_when_We_Talk_about_Lo.html?id=RB9FBubqJfEC
Gideon's Trumpet  by Anthony Lewis- google books,https://books.google.com/books/about/Gideon_s_Trumpet.html?id=f0v1IiC5aUcC
Invisible Man  by Ralph Ellison- google books,https://books.google.com/books/about/Invisible_Man.html?id=iSrI-BQqFf0C
Lolita  by Vladimir Vladimirovich Nabokov- google books,https://books.google.com/books/about/Lolita.html?id=Ypm0ygAACAAJ
Cathedral Stories by Raymond Carver- google books,https://books.google.com/books/about/Cathedral.html?id=RrzYN5h2m_QC
The History of Sexuality Women's Decisions Concerning Contraception by Michel Foucault- google books,https://books.google.com/books/about/The_History_of_Sexuality.html?id=MZUnAQAAIAAJ
"I, Claudius From the Autobiography of Tiberius Claudius, Born 10 B.C., Murdered and Deified A.D. 54 by Robert Graves- google books",https://books.google.com/books/about/I_Claudius.html?id=Ua5aAAAAMAAJ
"No Exit, and Three Other Plays  by Jean-Paul Sartre- google books",https://books.google.com/books/about/No_Exit_and_Three_Other_Plays.html?id=Xw5CMJFaTNkC
